title,summary,link,source,published_date,reliability,url,sentiment_score,impact_likely,novelty_score,full_text,sentiment_confidence
Iran nuclear deal - What investors need to know,The ongoing iran nuclear deal continues to influence oil prices and market sentiment. Market participants are adjusting their positions accordingly.,https://spglobal.com/platts/article/380,Platts,2024-01-16,0.86,https://spglobal.com/platts,-0.10518583671893281,0.2,0.21854298811226208,The ongoing iran nuclear deal continues to influence oil prices and market sentiment. Market participants are adjusting their positions accordingly. Additional details about iran nuclear deal and its implications for energy markets. Market analysts are closely monitoring the situation and providing regular updates on developments.,0.3
Energy transition affects global oil markets,Experts weigh in on the impact of energy transition on global energy security and market stability.,https://reuters.com/article/378,Reuters,2024-01-14,0.9,https://reuters.com,-0.3273898083449223,0.2,0.48936748627358956,Experts weigh in on the impact of energy transition on global energy security and market stability. Additional details about energy transition and its implications for energy markets. Market analysts are closely monitoring the situation and providing regular updates on developments.,0.3
Expert analysis: Strategic petroleum reserve impact,Market volatility increases as strategic petroleum reserve developments unfold. Traders are positioning for potential price movements.,https://ft.com/article/370,Financial Times,2024-01-06,0.88,https://ft.com,1.0,0.2,0.7299077862591058,Market volatility increases as strategic petroleum reserve developments unfold. Traders are positioning for potential price movements. Additional details about strategic petroleum reserve and its implications for energy markets. Market analysts are closely monitoring the situation and providing regular updates on developments.,0.4
Syria oil fields - What investors need to know,Market volatility increases as syria oil fields developments unfold. Traders are positioning for potential price movements.,https://bloomberg.com/article/369,Bloomberg,2024-01-05,0.85,https://bloomberg.com,1.0,0.2,0.41907819341671054,Market volatility increases as syria oil fields developments unfold. Traders are positioning for potential price movements. Additional details about syria oil fields and its implications for energy markets. Market analysts are closely monitoring the situation and providing regular updates on developments.,0.4
New developments in opec+ production cuts,The ongoing opec+ production cuts continues to influence oil prices and market sentiment. Market participants are adjusting their positions accordingly.,https://ap.org/article/368,AP,2024-01-04,0.85,https://ap.org,-0.6211737840561327,0.2,0.596187153620965,The ongoing opec+ production cuts continues to influence oil prices and market sentiment. Market participants are adjusting their positions accordingly. Additional details about opec+ production cuts and its implications for energy markets. Market analysts are closely monitoring the situation and providing regular updates on developments.,0.3
Expert analysis: Pipeline politics impact,Experts weigh in on the impact of pipeline politics on global energy security and market stability.,https://wsj.com/article/362,Wall Street Journal,2023-12-29,0.87,https://wsj.com,0.40986216730539493,0.2,0.18280638583154057,Experts weigh in on the impact of pipeline politics on global energy security and market stability. Additional details about pipeline politics and its implications for energy markets. Market analysts are closely monitoring the situation and providing regular updates on developments.,0.3
Breaking: Gulf Cooperation Council update,Recent developments in gulf cooperation council have significant implications for global energy markets. Analysts are closely monitoring the situation.,https://cnn.com/article/360,CNN,2023-12-27,0.78,https://cnn.com,0.21575222123132157,0.5,0.1719570232379043,Recent developments in gulf cooperation council have significant implications for global energy markets. Analysts are closely monitoring the situation. Additional details about gulf cooperation council and its implications for energy markets. Market analysts are closely monitoring the situation and providing regular updates on developments.,0.3
OPEC+ production cuts and energy security concerns,Experts weigh in on the impact of opec+ production cuts on global energy security and market stability.,https://wsj.com/article/359,Wall Street Journal,2023-12-26,0.87,https://wsj.com,-1.0,0.2,0.07965304879034882,Experts weigh in on the impact of opec+ production cuts on global energy security and market stability. Additional details about opec+ production cuts and its implications for energy markets. Market analysts are closely monitoring the situation and providing regular updates on developments.,0.4
New developments in energy transition,"New information about energy transition has emerged, prompting market participants to reassess their outlook on energy commodities.",https://wsj.com/article/357,Wall Street Journal,2023-12-24,0.87,https://wsj.com,0.17809644150020992,0.2,0.47232921737796607,"New information about energy transition has emerged, prompting market participants to reassess their outlook on energy commodities. Additional details about energy transition and its implications for energy markets. Market analysts are closely monitoring the situation and providing regular updates on developments.",0.3
Iran nuclear deal affects global oil markets,Market volatility increases as iran nuclear deal developments unfold. Traders are positioning for potential price movements.,https://wsj.com/article/356,Wall Street Journal,2023-12-23,0.87,https://wsj.com,1.0,0.2,0.6369086779836596,Market volatility increases as iran nuclear deal developments unfold. Traders are positioning for potential price movements. Additional details about iran nuclear deal and its implications for energy markets. Market analysts are closely monitoring the situation and providing regular updates on developments.,0.4
