title,summary,link,source,published_date,reliability,url,sentiment_score,impact_likely,novelty_score,full_text,sentiment_confidence
Middle East tensions affects global oil markets,Recent developments in middle east tensions have significant implications for global energy markets. Analysts are closely monitoring the situation.,https://afp.com/article/438,AFP,2024-03-14,0.83,https://afp.com,0.7949696423114004,0.35,0.5003140059845952,Recent developments in middle east tensions have significant implications for global energy markets. Analysts are closely monitoring the situation. Additional details about middle east tensions and its implications for energy markets. Market analysts are closely monitoring the situation and providing regular updates on developments.,0.3
Saudi Arabia oil policy and energy security concerns,Market volatility increases as saudi arabia oil policy developments unfold. Traders are positioning for potential price movements.,https://cnn.com/article/436,CNN,2024-03-12,0.78,https://cnn.com,0.0,0.35,0.20406412729563284,Market volatility increases as saudi arabia oil policy developments unfold. Traders are positioning for potential price movements. Additional details about saudi arabia oil policy and its implications for energy markets. Market analysts are closely monitoring the situation and providing regular updates on developments.,0.5
New developments in gulf cooperation council,The ongoing gulf cooperation council continues to influence oil prices and market sentiment. Market participants are adjusting their positions accordingly.,https://afp.com/article/429,AFP,2024-03-05,0.83,https://afp.com,-0.5542165663064184,0.2,0.7106974450207945,The ongoing gulf cooperation council continues to influence oil prices and market sentiment. Market participants are adjusting their positions accordingly. Additional details about gulf cooperation council and its implications for energy markets. Market analysts are closely monitoring the situation and providing regular updates on developments.,0.3
Qatar LNG - What investors need to know,Recent developments in qatar lng have significant implications for global energy markets. Analysts are closely monitoring the situation.,https://ft.com/article/424,Financial Times,2024-02-29,0.88,https://ft.com,-0.503856095032461,0.35,0.3166700809378904,Recent developments in qatar lng have significant implications for global energy markets. Analysts are closely monitoring the situation. Additional details about qatar lng and its implications for energy markets. Market analysts are closely monitoring the situation and providing regular updates on developments.,0.3
Climate agreements - What investors need to know,Recent developments in climate agreements have significant implications for global energy markets. Analysts are closely monitoring the situation.,https://spglobal.com/article/412,S&P Global,2024-02-17,0.89,https://spglobal.com,-0.011834815951271602,0.35,0.793010014570151,Recent developments in climate agreements have significant implications for global energy markets. Analysts are closely monitoring the situation. Additional details about climate agreements and its implications for energy markets. Market analysts are closely monitoring the situation and providing regular updates on developments.,0.3
Expert analysis: Oman energy projects impact,Experts weigh in on the impact of oman energy projects on global energy security and market stability.,https://afp.com/article/409,AFP,2024-02-14,0.83,https://afp.com,0.7257797753625429,0.2,0.639134547516399,Experts weigh in on the impact of oman energy projects on global energy security and market stability. Additional details about oman energy projects and its implications for energy markets. Market analysts are closely monitoring the situation and providing regular updates on developments.,0.3
Market reaction to russia-ukraine conflict,Market volatility increases as russia-ukraine conflict developments unfold. Traders are positioning for potential price movements.,https://ft.com/article/403,Financial Times,2024-02-08,0.88,https://ft.com,1.0,0.2,0.5269187497821475,Market volatility increases as russia-ukraine conflict developments unfold. Traders are positioning for potential price movements. Additional details about russia-ukraine conflict and its implications for energy markets. Market analysts are closely monitoring the situation and providing regular updates on developments.,0.4
Climate agreements: Market implications analyzed,The ongoing climate agreements continues to influence oil prices and market sentiment. Market participants are adjusting their positions accordingly.,https://ft.com/article/402,Financial Times,2024-02-07,0.88,https://ft.com,0.5758629076092613,0.2,0.28984291714086563,The ongoing climate agreements continues to influence oil prices and market sentiment. Market participants are adjusting their positions accordingly. Additional details about climate agreements and its implications for energy markets. Market analysts are closely monitoring the situation and providing regular updates on developments.,0.3
Oman energy projects and energy security concerns,"New information about oman energy projects has emerged, prompting market participants to reassess their outlook on energy commodities.",https://reuters.com/article/401,Reuters,2024-02-06,0.9,https://reuters.com,-1.0,0.2,0.31807731399663824,"New information about oman energy projects has emerged, prompting market participants to reassess their outlook on energy commodities. Additional details about oman energy projects and its implications for energy markets. Market analysts are closely monitoring the situation and providing regular updates on developments.",0.4
New developments in qatar lng,"New information about qatar lng has emerged, prompting market participants to reassess their outlook on energy commodities.",https://spglobal.com/article/399,S&P Global,2024-02-04,0.89,https://spglobal.com,-0.6683224385306521,0.2,0.586712006995343,"New information about qatar lng has emerged, prompting market participants to reassess their outlook on energy commodities. Additional details about qatar lng and its implications for energy markets. Market analysts are closely monitoring the situation and providing regular updates on developments.",0.3
Qatar LNG and energy security concerns,Market volatility increases as qatar lng developments unfold. Traders are positioning for potential price movements.,https://ft.com/article/396,Financial Times,2024-02-01,0.88,https://ft.com,0.0,0.2,0.33194828093249806,Market volatility increases as qatar lng developments unfold. Traders are positioning for potential price movements. Additional details about qatar lng and its implications for energy markets. Market analysts are closely monitoring the situation and providing regular updates on developments.,0.5
