title,summary,link,source,published_date,reliability,url,sentiment_score,impact_likely,novelty_score,full_text,sentiment_confidence
New developments in oman energy projects,Experts weigh in on the impact of oman energy projects on global energy security and market stability.,https://ft.com/article/414,Financial Times,2024-02-19,0.88,https://ft.com,-0.002984127121922471,0.2,0.3784644938143294,Experts weigh in on the impact of oman energy projects on global energy security and market stability. Additional details about oman energy projects and its implications for energy markets. Market analysts are closely monitoring the situation and providing regular updates on developments.,0.3
Breaking: Libya production update,The ongoing libya production continues to influence oil prices and market sentiment. Market participants are adjusting their positions accordingly.,https://marketwatch.com/article/413,MarketWatch,2024-02-18,0.77,https://marketwatch.com,-0.1340971378898831,0.35,0.592249234488747,The ongoing libya production continues to influence oil prices and market sentiment. Market participants are adjusting their positions accordingly. Additional details about libya production and its implications for energy markets. Market analysts are closely monitoring the situation and providing regular updates on developments.,0.3
Algeria gas exports: Market implications analyzed,Market volatility increases as algeria gas exports developments unfold. Traders are positioning for potential price movements.,https://ft.com/article/411,Financial Times,2024-02-16,0.88,https://ft.com,1.0,0.2,0.23920475301329575,Market volatility increases as algeria gas exports developments unfold. Traders are positioning for potential price movements. Additional details about algeria gas exports and its implications for energy markets. Market analysts are closely monitoring the situation and providing regular updates on developments.,0.4
New developments in energy transition,Market volatility increases as energy transition developments unfold. Traders are positioning for potential price movements.,https://argusmedia.com/article/409,Argus Media,2024-02-14,0.84,https://argusmedia.com,1.0,0.2,0.36600996617746073,Market volatility increases as energy transition developments unfold. Traders are positioning for potential price movements. Additional details about energy transition and its implications for energy markets. Market analysts are closely monitoring the situation and providing regular updates on developments.,0.4
Iran nuclear deal - What investors need to know,"New information about iran nuclear deal has emerged, prompting market participants to reassess their outlook on energy commodities.",https://ft.com/article/407,Financial Times,2024-02-12,0.88,https://ft.com,0.17585518216685353,0.2,0.8615291953950219,"New information about iran nuclear deal has emerged, prompting market participants to reassess their outlook on energy commodities. Additional details about iran nuclear deal and its implications for energy markets. Market analysts are closely monitoring the situation and providing regular updates on developments.",0.3
Iran nuclear deal affects global oil markets,Recent developments in iran nuclear deal have significant implications for global energy markets. Analysts are closely monitoring the situation.,https://reuters.com/article/406,Reuters,2024-02-11,0.9,https://reuters.com,0.5055907992622747,0.35,0.09976697547654105,Recent developments in iran nuclear deal have significant implications for global energy markets. Analysts are closely monitoring the situation. Additional details about iran nuclear deal and its implications for energy markets. Market analysts are closely monitoring the situation and providing regular updates on developments.,0.3
New developments in algeria gas exports,Experts weigh in on the impact of algeria gas exports on global energy security and market stability.,https://ft.com/article/405,Financial Times,2024-02-10,0.88,https://ft.com,-0.4777521782781186,0.2,0.6272560494146187,Experts weigh in on the impact of algeria gas exports on global energy security and market stability. Additional details about algeria gas exports and its implications for energy markets. Market analysts are closely monitoring the situation and providing regular updates on developments.,0.3
OPEC+ production cuts - What investors need to know,"New information about opec+ production cuts has emerged, prompting market participants to reassess their outlook on energy commodities.",https://bbc.com/article/404,BBC,2024-02-09,0.82,https://bbc.com,0.3351915408153411,0.2,0.4343336268765559,"New information about opec+ production cuts has emerged, prompting market participants to reassess their outlook on energy commodities. Additional details about opec+ production cuts and its implications for energy markets. Market analysts are closely monitoring the situation and providing regular updates on developments.",0.3
Jordan energy imports - What investors need to know,"New information about jordan energy imports has emerged, prompting market participants to reassess their outlook on energy commodities.",https://spglobal.com/platts/article/401,Platts,2024-02-06,0.86,https://spglobal.com/platts,0.38293695579685755,0.2,0.07544325520350842,"New information about jordan energy imports has emerged, prompting market participants to reassess their outlook on energy commodities. Additional details about jordan energy imports and its implications for energy markets. Market analysts are closely monitoring the situation and providing regular updates on developments.",0.3
New developments in saudi arabia oil policy,Recent developments in saudi arabia oil policy have significant implications for global energy markets. Analysts are closely monitoring the situation.,https://ap.org/article/399,AP,2024-02-04,0.85,https://ap.org,-0.4745919330983693,0.5,0.1561479123809849,Recent developments in saudi arabia oil policy have significant implications for global energy markets. Analysts are closely monitoring the situation. Additional details about saudi arabia oil policy and its implications for energy markets. Market analysts are closely monitoring the situation and providing regular updates on developments.,0.3
OPEC+ production cuts and energy security concerns,Experts weigh in on the impact of opec+ production cuts on global energy security and market stability.,https://oilprice.com/article/397,OilPrice.com,2024-02-02,0.72,https://oilprice.com,-1.0,0.2,0.18330122541869542,Experts weigh in on the impact of opec+ production cuts on global energy security and market stability. Additional details about opec+ production cuts and its implications for energy markets. Market analysts are closely monitoring the situation and providing regular updates on developments.,0.4
Middle East tensions - What investors need to know,Experts weigh in on the impact of middle east tensions on global energy security and market stability.,https://ap.org/article/393,AP,2024-01-29,0.85,https://ap.org,0.0017965445052738214,0.2,0.46955325524887087,Experts weigh in on the impact of middle east tensions on global energy security and market stability. Additional details about middle east tensions and its implications for energy markets. Market analysts are closely monitoring the situation and providing regular updates on developments.,0.3
Breaking: Russia-Ukraine conflict update,"New information about russia-ukraine conflict has emerged, prompting market participants to reassess their outlook on energy commodities.",https://spglobal.com/article/390,S&P Global,2024-01-26,0.89,https://spglobal.com,-0.5172088302425331,0.35,0.08844392075808885,"New information about russia-ukraine conflict has emerged, prompting market participants to reassess their outlook on energy commodities. Additional details about russia-ukraine conflict and its implications for energy markets. Market analysts are closely monitoring the situation and providing regular updates on developments.",0.3
Saudi Arabia oil policy - What investors need to know,Market volatility increases as saudi arabia oil policy developments unfold. Traders are positioning for potential price movements.,https://reuters.com/article/386,Reuters,2024-01-22,0.9,https://reuters.com,1.0,0.35,0.10488268984799201,Market volatility increases as saudi arabia oil policy developments unfold. Traders are positioning for potential price movements. Additional details about saudi arabia oil policy and its implications for energy markets. Market analysts are closely monitoring the situation and providing regular updates on developments.,0.4
Expert analysis: Pipeline politics impact,The ongoing pipeline politics continues to influence oil prices and market sentiment. Market participants are adjusting their positions accordingly.,https://ft.com/article/380,Financial Times,2024-01-16,0.88,https://ft.com,0.3365800106196487,0.2,0.7484878175224076,The ongoing pipeline politics continues to influence oil prices and market sentiment. Market participants are adjusting their positions accordingly. Additional details about pipeline politics and its implications for energy markets. Market analysts are closely monitoring the situation and providing regular updates on developments.,0.3
Breaking: Kuwait oil reserves update,Recent developments in kuwait oil reserves have significant implications for global energy markets. Analysts are closely monitoring the situation.,https://reuters.com/article/376,Reuters,2024-01-12,0.9,https://reuters.com,-0.33320784291430783,0.5,0.9313163918168208,Recent developments in kuwait oil reserves have significant implications for global energy markets. Analysts are closely monitoring the situation. Additional details about kuwait oil reserves and its implications for energy markets. Market analysts are closely monitoring the situation and providing regular updates on developments.,0.3
Qatar LNG and energy security concerns,Recent developments in qatar lng have significant implications for global energy markets. Analysts are closely monitoring the situation.,https://bloomberg.com/article/375,Bloomberg,2024-01-11,0.85,https://bloomberg.com,-1.0,0.35,0.3102046352847786,Recent developments in qatar lng have significant implications for global energy markets. Analysts are closely monitoring the situation. Additional details about qatar lng and its implications for energy markets. Market analysts are closely monitoring the situation and providing regular updates on developments.,0.4
Middle East tensions and energy security concerns,The ongoing middle east tensions continues to influence oil prices and market sentiment. Market participants are adjusting their positions accordingly.,https://ft.com/article/374,Financial Times,2024-01-10,0.88,https://ft.com,-1.0,0.2,0.5530189240811015,The ongoing middle east tensions continues to influence oil prices and market sentiment. Market participants are adjusting their positions accordingly. Additional details about middle east tensions and its implications for energy markets. Market analysts are closely monitoring the situation and providing regular updates on developments.,0.4
Qatar LNG affects global oil markets,Market volatility increases as qatar lng developments unfold. Traders are positioning for potential price movements.,https://spglobal.com/platts/article/372,Platts,2024-01-08,0.86,https://spglobal.com/platts,1.0,0.2,0.2639290203174016,Market volatility increases as qatar lng developments unfold. Traders are positioning for potential price movements. Additional details about qatar lng and its implications for energy markets. Market analysts are closely monitoring the situation and providing regular updates on developments.,0.4
