title,summary,link,source,published_date,reliability,url,sentiment_score,impact_likely,novelty_score,full_text,sentiment_confidence
Strategic petroleum reserve affects global oil markets,Market volatility increases as strategic petroleum reserve developments unfold. Traders are positioning for potential price movements.,https://bbc.com/article/364,BBC,2023-12-31,0.82,https://bbc.com,1.0,0.2,0.4239014404852388,Market volatility increases as strategic petroleum reserve developments unfold. Traders are positioning for potential price movements. Additional details about strategic petroleum reserve and its implications for energy markets. Market analysts are closely monitoring the situation and providing regular updates on developments.,0.4
Syria oil fields: Market implications analyzed,Market volatility increases as syria oil fields developments unfold. Traders are positioning for potential price movements.,https://reuters.com/article/361,Reuters,2023-12-28,0.9,https://reuters.com,1.0,0.2,0.4451199589245472,Market volatility increases as syria oil fields developments unfold. Traders are positioning for potential price movements. Additional details about syria oil fields and its implications for energy markets. Market analysts are closely monitoring the situation and providing regular updates on developments.,0.4
Expert analysis: Algeria gas exports impact,Experts weigh in on the impact of algeria gas exports on global energy security and market stability.,https://wsj.com/article/359,Wall Street Journal,2023-12-26,0.87,https://wsj.com,0.23813372454601348,0.2,0.9212416576181123,Experts weigh in on the impact of algeria gas exports on global energy security and market stability. Additional details about algeria gas exports and its implications for energy markets. Market analysts are closely monitoring the situation and providing regular updates on developments.,0.3
Libya production - What investors need to know,"New information about libya production has emerged, prompting market participants to reassess their outlook on energy commodities.",https://reuters.com/article/357,Reuters,2023-12-24,0.9,https://reuters.com,0.21469283262257333,0.2,0.18483755804658097,"New information about libya production has emerged, prompting market participants to reassess their outlook on energy commodities. Additional details about libya production and its implications for energy markets. Market analysts are closely monitoring the situation and providing regular updates on developments.",0.3
New developments in kuwait oil reserves,Experts weigh in on the impact of kuwait oil reserves on global energy security and market stability.,https://spglobal.com/article/356,S&P Global,2023-12-23,0.89,https://spglobal.com,0.0790111943759597,0.2,0.8996196521010066,Experts weigh in on the impact of kuwait oil reserves on global energy security and market stability. Additional details about kuwait oil reserves and its implications for energy markets. Market analysts are closely monitoring the situation and providing regular updates on developments.,0.3
Market reaction to pipeline politics,The ongoing pipeline politics continues to influence oil prices and market sentiment. Market participants are adjusting their positions accordingly.,https://ft.com/article/355,Financial Times,2023-12-22,0.88,https://ft.com,-0.31070312783817844,0.2,0.6137488293583488,The ongoing pipeline politics continues to influence oil prices and market sentiment. Market participants are adjusting their positions accordingly. Additional details about pipeline politics and its implications for energy markets. Market analysts are closely monitoring the situation and providing regular updates on developments.,0.3
Bahrain oil fields and energy security concerns,"New information about bahrain oil fields has emerged, prompting market participants to reassess their outlook on energy commodities.",https://wsj.com/article/353,Wall Street Journal,2023-12-20,0.87,https://wsj.com,-1.0,0.2,0.19472911782788266,"New information about bahrain oil fields has emerged, prompting market participants to reassess their outlook on energy commodities. Additional details about bahrain oil fields and its implications for energy markets. Market analysts are closely monitoring the situation and providing regular updates on developments.",0.4
Gulf Cooperation Council - What investors need to know,Market volatility increases as gulf cooperation council developments unfold. Traders are positioning for potential price movements.,https://ft.com/article/351,Financial Times,2023-12-18,0.88,https://ft.com,1.0,0.2,0.2561901310166802,Market volatility increases as gulf cooperation council developments unfold. Traders are positioning for potential price movements. Additional details about gulf cooperation council and its implications for energy markets. Market analysts are closely monitoring the situation and providing regular updates on developments.,0.4
Breaking: US shale production update,Experts weigh in on the impact of us shale production on global energy security and market stability.,https://bloomberg.com/article/350,Bloomberg,2023-12-17,0.85,https://bloomberg.com,0.8335819934488399,0.35,0.09457128380622454,Experts weigh in on the impact of us shale production on global energy security and market stability. Additional details about us shale production and its implications for energy markets. Market analysts are closely monitoring the situation and providing regular updates on developments.,0.3
Market reaction to libya production,The ongoing libya production continues to influence oil prices and market sentiment. Market participants are adjusting their positions accordingly.,https://spglobal.com/article/349,S&P Global,2023-12-16,0.89,https://spglobal.com,-0.004938904625594327,0.2,0.8177059864792706,The ongoing libya production continues to influence oil prices and market sentiment. Market participants are adjusting their positions accordingly. Additional details about libya production and its implications for energy markets. Market analysts are closely monitoring the situation and providing regular updates on developments.,0.3
New developments in saudi arabia oil policy,Market volatility increases as saudi arabia oil policy developments unfold. Traders are positioning for potential price movements.,https://cnn.com/article/345,CNN,2023-12-12,0.78,https://cnn.com,1.0,0.35,0.762316269065446,Market volatility increases as saudi arabia oil policy developments unfold. Traders are positioning for potential price movements. Additional details about saudi arabia oil policy and its implications for energy markets. Market analysts are closely monitoring the situation and providing regular updates on developments.,0.4
OPEC+ production cuts affects global oil markets,Experts weigh in on the impact of opec+ production cuts on global energy security and market stability.,https://spglobal.com/platts/article/344,Platts,2023-12-11,0.86,https://spglobal.com/platts,0.022908893156142425,0.2,0.7735363192220294,Experts weigh in on the impact of opec+ production cuts on global energy security and market stability. Additional details about opec+ production cuts and its implications for energy markets. Market analysts are closely monitoring the situation and providing regular updates on developments.,0.3
Iraq oil exports affects global oil markets,The ongoing iraq oil exports continues to influence oil prices and market sentiment. Market participants are adjusting their positions accordingly.,https://wsj.com/article/342,Wall Street Journal,2023-12-09,0.87,https://wsj.com,-0.624022879566514,0.2,0.11720533048101173,The ongoing iraq oil exports continues to influence oil prices and market sentiment. Market participants are adjusting their positions accordingly. Additional details about iraq oil exports and its implications for energy markets. Market analysts are closely monitoring the situation and providing regular updates on developments.,0.3
Market reaction to china energy demand,"New information about china energy demand has emerged, prompting market participants to reassess their outlook on energy commodities.",https://spglobal.com/article/339,S&P Global,2023-12-06,0.89,https://spglobal.com,-0.09330988483918493,0.2,0.07156804699238022,"New information about china energy demand has emerged, prompting market participants to reassess their outlook on energy commodities. Additional details about china energy demand and its implications for energy markets. Market analysts are closely monitoring the situation and providing regular updates on developments.",0.3
Breaking: Venezuela sanctions update,Market volatility increases as venezuela sanctions developments unfold. Traders are positioning for potential price movements.,https://reuters.com/article/338,Reuters,2023-12-05,0.9,https://reuters.com,1.0,0.35,0.3106078551255552,Market volatility increases as venezuela sanctions developments unfold. Traders are positioning for potential price movements. Additional details about venezuela sanctions and its implications for energy markets. Market analysts are closely monitoring the situation and providing regular updates on developments.,0.4
Jordan energy imports and energy security concerns,Market volatility increases as jordan energy imports developments unfold. Traders are positioning for potential price movements.,https://wsj.com/article/337,Wall Street Journal,2023-12-04,0.87,https://wsj.com,0.0,0.2,0.17896484597727766,Market volatility increases as jordan energy imports developments unfold. Traders are positioning for potential price movements. Additional details about jordan energy imports and its implications for energy markets. Market analysts are closely monitoring the situation and providing regular updates on developments.,0.5
Venezuela sanctions: Market implications analyzed,Market volatility increases as venezuela sanctions developments unfold. Traders are positioning for potential price movements.,https://ft.com/article/335,Financial Times,2023-12-02,0.88,https://ft.com,1.0,0.2,0.18119164135825785,Market volatility increases as venezuela sanctions developments unfold. Traders are positioning for potential price movements. Additional details about venezuela sanctions and its implications for energy markets. Market analysts are closely monitoring the situation and providing regular updates on developments.,0.4
Pipeline politics - What investors need to know,Experts weigh in on the impact of pipeline politics on global energy security and market stability.,https://argusmedia.com/article/332,Argus Media,2023-11-29,0.84,https://argusmedia.com,0.21037002566602633,0.2,0.24509826375088953,Experts weigh in on the impact of pipeline politics on global energy security and market stability. Additional details about pipeline politics and its implications for energy markets. Market analysts are closely monitoring the situation and providing regular updates on developments.,0.3
OPEC+ production cuts - What investors need to know,Experts weigh in on the impact of opec+ production cuts on global energy security and market stability.,https://bloomberg.com/article/331,Bloomberg,2023-11-28,0.85,https://bloomberg.com,0.2748058835113305,0.2,0.21322301317738965,Experts weigh in on the impact of opec+ production cuts on global energy security and market stability. Additional details about opec+ production cuts and its implications for energy markets. Market analysts are closely monitoring the situation and providing regular updates on developments.,0.3
Venezuela sanctions affects global oil markets,"New information about venezuela sanctions has emerged, prompting market participants to reassess their outlook on energy commodities.",https://cnn.com/article/326,CNN,2023-11-23,0.78,https://cnn.com,-0.4069465532335424,0.2,0.35576818929607945,"New information about venezuela sanctions has emerged, prompting market participants to reassess their outlook on energy commodities. Additional details about venezuela sanctions and its implications for energy markets. Market analysts are closely monitoring the situation and providing regular updates on developments.",0.3
Breaking: Iraq oil exports update,Experts weigh in on the impact of iraq oil exports on global energy security and market stability.,https://argusmedia.com/article/325,Argus Media,2023-11-22,0.84,https://argusmedia.com,-0.11730698870689105,0.35,0.16378885446944755,Experts weigh in on the impact of iraq oil exports on global energy security and market stability. Additional details about iraq oil exports and its implications for energy markets. Market analysts are closely monitoring the situation and providing regular updates on developments.,0.3
US shale production and energy security concerns,Market volatility increases as us shale production developments unfold. Traders are positioning for potential price movements.,https://spglobal.com/platts/article/323,Platts,2023-11-20,0.86,https://spglobal.com/platts,0.0,0.2,0.1980557540730058,Market volatility increases as us shale production developments unfold. Traders are positioning for potential price movements. Additional details about us shale production and its implications for energy markets. Market analysts are closely monitoring the situation and providing regular updates on developments.,0.5
Gulf Cooperation Council: Market implications analyzed,Market volatility increases as gulf cooperation council developments unfold. Traders are positioning for potential price movements.,https://reuters.com/article/318,Reuters,2023-11-15,0.9,https://reuters.com,1.0,0.2,0.779219078912955,Market volatility increases as gulf cooperation council developments unfold. Traders are positioning for potential price movements. Additional details about gulf cooperation council and its implications for energy markets. Market analysts are closely monitoring the situation and providing regular updates on developments.,0.4
New developments in iran nuclear deal,Market volatility increases as iran nuclear deal developments unfold. Traders are positioning for potential price movements.,https://afp.com/article/317,AFP,2023-11-14,0.83,https://afp.com,1.0,0.2,0.03624088846683396,Market volatility increases as iran nuclear deal developments unfold. Traders are positioning for potential price movements. Additional details about iran nuclear deal and its implications for energy markets. Market analysts are closely monitoring the situation and providing regular updates on developments.,0.4
