title,summary,link,source,published_date,reliability,url,sentiment_score,impact_likely,novelty_score,full_text,sentiment_confidence
Expert analysis: Gulf Cooperation Council impact,Recent developments in gulf cooperation council have significant implications for global energy markets. Analysts are closely monitoring the situation.,https://reuters.com/article/406,Reuters,2024-02-11,0.9,https://reuters.com,-0.11256356535571732,0.35,0.4445520659760249,Recent developments in gulf cooperation council have significant implications for global energy markets. Analysts are closely monitoring the situation. Additional details about gulf cooperation council and its implications for energy markets. Market analysts are closely monitoring the situation and providing regular updates on developments.,0.3
UAE energy diversification affects global oil markets,Recent developments in uae energy diversification have significant implications for global energy markets. Analysts are closely monitoring the situation.,https://ft.com/article/403,Financial Times,2024-02-08,0.88,https://ft.com,0.49341687483364166,0.35,0.5629692948529865,Recent developments in uae energy diversification have significant implications for global energy markets. Analysts are closely monitoring the situation. Additional details about uae energy diversification and its implications for energy markets. Market analysts are closely monitoring the situation and providing regular updates on developments.,0.3
Jordan energy imports - What investors need to know,The ongoing jordan energy imports continues to influence oil prices and market sentiment. Market participants are adjusting their positions accordingly.,https://ft.com/article/402,Financial Times,2024-02-07,0.88,https://ft.com,0.8895616093547158,0.2,0.1676639517939175,The ongoing jordan energy imports continues to influence oil prices and market sentiment. Market participants are adjusting their positions accordingly. Additional details about jordan energy imports and its implications for energy markets. Market analysts are closely monitoring the situation and providing regular updates on developments.,0.3
Market reaction to iran nuclear deal,Experts weigh in on the impact of iran nuclear deal on global energy security and market stability.,https://spglobal.com/article/397,S&P Global,2024-02-02,0.89,https://spglobal.com,0.6974188724514182,0.2,0.7373053608165814,Experts weigh in on the impact of iran nuclear deal on global energy security and market stability. Additional details about iran nuclear deal and its implications for energy markets. Market analysts are closely monitoring the situation and providing regular updates on developments.,0.3
New developments in saudi arabia oil policy,The ongoing saudi arabia oil policy continues to influence oil prices and market sentiment. Market participants are adjusting their positions accordingly.,https://spglobal.com/article/396,S&P Global,2024-02-01,0.89,https://spglobal.com,0.01787608708181561,0.35,0.6892973125761757,The ongoing saudi arabia oil policy continues to influence oil prices and market sentiment. Market participants are adjusting their positions accordingly. Additional details about saudi arabia oil policy and its implications for energy markets. Market analysts are closely monitoring the situation and providing regular updates on developments.,0.3
Market reaction to bahrain oil fields,The ongoing bahrain oil fields continues to influence oil prices and market sentiment. Market participants are adjusting their positions accordingly.,https://ap.org/article/394,AP,2024-01-30,0.85,https://ap.org,0.22600453504539636,0.2,0.5538813304127101,The ongoing bahrain oil fields continues to influence oil prices and market sentiment. Market participants are adjusting their positions accordingly. Additional details about bahrain oil fields and its implications for energy markets. Market analysts are closely monitoring the situation and providing regular updates on developments.,0.3
Breaking: US shale production update,Experts weigh in on the impact of us shale production on global energy security and market stability.,https://ap.org/article/393,AP,2024-01-29,0.85,https://ap.org,0.6022753494501436,0.35,0.23095964631387145,Experts weigh in on the impact of us shale production on global energy security and market stability. Additional details about us shale production and its implications for energy markets. Market analysts are closely monitoring the situation and providing regular updates on developments.,0.3
Algeria gas exports: Market implications analyzed,Experts weigh in on the impact of algeria gas exports on global energy security and market stability.,https://ft.com/article/392,Financial Times,2024-01-28,0.88,https://ft.com,-0.48370068576256814,0.2,0.7600987728166555,Experts weigh in on the impact of algeria gas exports on global energy security and market stability. Additional details about algeria gas exports and its implications for energy markets. Market analysts are closely monitoring the situation and providing regular updates on developments.,0.3
New developments in climate agreements,Recent developments in climate agreements have significant implications for global energy markets. Analysts are closely monitoring the situation.,https://bloomberg.com/article/390,Bloomberg,2024-01-26,0.85,https://bloomberg.com,0.31280330791408956,0.35,0.3090303877665709,Recent developments in climate agreements have significant implications for global energy markets. Analysts are closely monitoring the situation. Additional details about climate agreements and its implications for energy markets. Market analysts are closely monitoring the situation and providing regular updates on developments.,0.3
Syria oil fields - What investors need to know,Market volatility increases as syria oil fields developments unfold. Traders are positioning for potential price movements.,https://reuters.com/article/389,Reuters,2024-01-25,0.9,https://reuters.com,1.0,0.2,0.036178584263407504,Market volatility increases as syria oil fields developments unfold. Traders are positioning for potential price movements. Additional details about syria oil fields and its implications for energy markets. Market analysts are closely monitoring the situation and providing regular updates on developments.,0.4
