title,summary,link,source,published_date,reliability,url,sentiment_score,impact_likely,novelty_score,full_text,sentiment_confidence
New developments in kuwait oil reserves,The ongoing kuwait oil reserves continues to influence oil prices and market sentiment. Market participants are adjusting their positions accordingly.,https://spglobal.com/article/408,S&P Global,2024-02-13,0.89,https://spglobal.com,0.10682198508672554,0.2,0.247238721236481,The ongoing kuwait oil reserves continues to influence oil prices and market sentiment. Market participants are adjusting their positions accordingly. Additional details about kuwait oil reserves and its implications for energy markets. Market analysts are closely monitoring the situation and providing regular updates on developments.,0.3
Breaking: Pipeline politics update,The ongoing pipeline politics continues to influence oil prices and market sentiment. Market participants are adjusting their positions accordingly.,https://reuters.com/article/405,Reuters,2024-02-10,0.9,https://reuters.com,0.37529979899737487,0.35,0.10148355555206652,The ongoing pipeline politics continues to influence oil prices and market sentiment. Market participants are adjusting their positions accordingly. Additional details about pipeline politics and its implications for energy markets. Market analysts are closely monitoring the situation and providing regular updates on developments.,0.3
Syria oil fields affects global oil markets,Market volatility increases as syria oil fields developments unfold. Traders are positioning for potential price movements.,https://cnn.com/article/404,CNN,2024-02-09,0.78,https://cnn.com,1.0,0.2,0.5007709972163186,Market volatility increases as syria oil fields developments unfold. Traders are positioning for potential price movements. Additional details about syria oil fields and its implications for energy markets. Market analysts are closely monitoring the situation and providing regular updates on developments.,0.4
Breaking: Syria oil fields update,Market volatility increases as syria oil fields developments unfold. Traders are positioning for potential price movements.,https://bloomberg.com/article/402,Bloomberg,2024-02-07,0.85,https://bloomberg.com,1.0,0.35,0.5487506139292747,Market volatility increases as syria oil fields developments unfold. Traders are positioning for potential price movements. Additional details about syria oil fields and its implications for energy markets. Market analysts are closely monitoring the situation and providing regular updates on developments.,0.4
Market reaction to pipeline politics,Recent developments in pipeline politics have significant implications for global energy markets. Analysts are closely monitoring the situation.,https://argusmedia.com/article/396,Argus Media,2024-02-01,0.84,https://argusmedia.com,-0.22136114784897143,0.35,0.7912593699079119,Recent developments in pipeline politics have significant implications for global energy markets. Analysts are closely monitoring the situation. Additional details about pipeline politics and its implications for energy markets. Market analysts are closely monitoring the situation and providing regular updates on developments.,0.3
Bahrain oil fields: Market implications analyzed,The ongoing bahrain oil fields continues to influence oil prices and market sentiment. Market participants are adjusting their positions accordingly.,https://spglobal.com/platts/article/393,Platts,2024-01-29,0.86,https://spglobal.com/platts,-0.26489003204510486,0.2,0.7659352640627726,The ongoing bahrain oil fields continues to influence oil prices and market sentiment. Market participants are adjusting their positions accordingly. Additional details about bahrain oil fields and its implications for energy markets. Market analysts are closely monitoring the situation and providing regular updates on developments.,0.3
Iraq oil exports - What investors need to know,The ongoing iraq oil exports continues to influence oil prices and market sentiment. Market participants are adjusting their positions accordingly.,https://reuters.com/article/390,Reuters,2024-01-26,0.9,https://reuters.com,0.29181913451017966,0.2,0.1316075010196892,The ongoing iraq oil exports continues to influence oil prices and market sentiment. Market participants are adjusting their positions accordingly. Additional details about iraq oil exports and its implications for energy markets. Market analysts are closely monitoring the situation and providing regular updates on developments.,0.3
OPEC+ production cuts and energy security concerns,Market volatility increases as opec+ production cuts developments unfold. Traders are positioning for potential price movements.,https://cnn.com/article/384,CNN,2024-01-20,0.78,https://cnn.com,0.0,0.2,0.5516098436209615,Market volatility increases as opec+ production cuts developments unfold. Traders are positioning for potential price movements. Additional details about opec+ production cuts and its implications for energy markets. Market analysts are closely monitoring the situation and providing regular updates on developments.,0.5
Breaking: Iraq oil exports update,The ongoing iraq oil exports continues to influence oil prices and market sentiment. Market participants are adjusting their positions accordingly.,https://wsj.com/article/381,Wall Street Journal,2024-01-17,0.87,https://wsj.com,0.18025465973301016,0.35,0.8137291253711699,The ongoing iraq oil exports continues to influence oil prices and market sentiment. Market participants are adjusting their positions accordingly. Additional details about iraq oil exports and its implications for energy markets. Market analysts are closely monitoring the situation and providing regular updates on developments.,0.3
Iraq oil exports: Market implications analyzed,Recent developments in iraq oil exports have significant implications for global energy markets. Analysts are closely monitoring the situation.,https://wsj.com/article/380,Wall Street Journal,2024-01-16,0.87,https://wsj.com,-0.6420063284966807,0.35,0.8447112241978844,Recent developments in iraq oil exports have significant implications for global energy markets. Analysts are closely monitoring the situation. Additional details about iraq oil exports and its implications for energy markets. Market analysts are closely monitoring the situation and providing regular updates on developments.,0.3
Breaking: Oman energy projects update,Experts weigh in on the impact of oman energy projects on global energy security and market stability.,https://spglobal.com/article/379,S&P Global,2024-01-15,0.89,https://spglobal.com,-0.410048651582162,0.35,0.18361374432674105,Experts weigh in on the impact of oman energy projects on global energy security and market stability. Additional details about oman energy projects and its implications for energy markets. Market analysts are closely monitoring the situation and providing regular updates on developments.,0.3
Syria oil fields - What investors need to know,Market volatility increases as syria oil fields developments unfold. Traders are positioning for potential price movements.,https://argusmedia.com/article/378,Argus Media,2024-01-14,0.84,https://argusmedia.com,1.0,0.2,0.7382168785838272,Market volatility increases as syria oil fields developments unfold. Traders are positioning for potential price movements. Additional details about syria oil fields and its implications for energy markets. Market analysts are closely monitoring the situation and providing regular updates on developments.,0.4
Gulf Cooperation Council affects global oil markets,Market volatility increases as gulf cooperation council developments unfold. Traders are positioning for potential price movements.,https://reuters.com/article/377,Reuters,2024-01-13,0.9,https://reuters.com,1.0,0.2,0.5392145971569052,Market volatility increases as gulf cooperation council developments unfold. Traders are positioning for potential price movements. Additional details about gulf cooperation council and its implications for energy markets. Market analysts are closely monitoring the situation and providing regular updates on developments.,0.4
OPEC+ production cuts affects global oil markets,The ongoing opec+ production cuts continues to influence oil prices and market sentiment. Market participants are adjusting their positions accordingly.,https://argusmedia.com/article/375,Argus Media,2024-01-11,0.84,https://argusmedia.com,-1.0,0.2,0.4156471180904692,The ongoing opec+ production cuts continues to influence oil prices and market sentiment. Market participants are adjusting their positions accordingly. Additional details about opec+ production cuts and its implications for energy markets. Market analysts are closely monitoring the situation and providing regular updates on developments.,0.3
Market reaction to saudi arabia oil policy,Experts weigh in on the impact of saudi arabia oil policy on global energy security and market stability.,https://reuters.com/article/371,Reuters,2024-01-07,0.9,https://reuters.com,-0.22560640042103208,0.35,0.8477165611331228,Experts weigh in on the impact of saudi arabia oil policy on global energy security and market stability. Additional details about saudi arabia oil policy and its implications for energy markets. Market analysts are closely monitoring the situation and providing regular updates on developments.,0.3
Libya production: Market implications analyzed,The ongoing libya production continues to influence oil prices and market sentiment. Market participants are adjusting their positions accordingly.,https://spglobal.com/article/370,S&P Global,2024-01-06,0.89,https://spglobal.com,0.1483758240926613,0.2,0.15344808880264107,The ongoing libya production continues to influence oil prices and market sentiment. Market participants are adjusting their positions accordingly. Additional details about libya production and its implications for energy markets. Market analysts are closely monitoring the situation and providing regular updates on developments.,0.3
Market reaction to strategic petroleum reserve,"New information about strategic petroleum reserve has emerged, prompting market participants to reassess their outlook on energy commodities.",https://ft.com/article/369,Financial Times,2024-01-05,0.88,https://ft.com,-0.5921946374698258,0.2,0.8181976172407114,"New information about strategic petroleum reserve has emerged, prompting market participants to reassess their outlook on energy commodities. Additional details about strategic petroleum reserve and its implications for energy markets. Market analysts are closely monitoring the situation and providing regular updates on developments.",0.3
