title,summary,link,source,published_date,reliability,url,sentiment_score,impact_likely,novelty_score,full_text,sentiment_confidence
New developments in iraq oil exports,Experts weigh in on the impact of iraq oil exports on global energy security and market stability.,https://reuters.com/article/432,Reuters,2024-03-08,0.9,https://reuters.com,0.3366626394004167,0.2,0.07537687602075385,Experts weigh in on the impact of iraq oil exports on global energy security and market stability. Additional details about iraq oil exports and its implications for energy markets. Market analysts are closely monitoring the situation and providing regular updates on developments.,0.3
US shale production - What investors need to know,The ongoing us shale production continues to influence oil prices and market sentiment. Market participants are adjusting their positions accordingly.,https://aljazeera.com/article/431,Al Jazeera,2024-03-07,0.75,https://aljazeera.com,-1.0,0.2,0.4276664612146325,The ongoing us shale production continues to influence oil prices and market sentiment. Market participants are adjusting their positions accordingly. Additional details about us shale production and its implications for energy markets. Market analysts are closely monitoring the situation and providing regular updates on developments.,0.3
Market reaction to oman energy projects,The ongoing oman energy projects continues to influence oil prices and market sentiment. Market participants are adjusting their positions accordingly.,https://ft.com/article/429,Financial Times,2024-03-05,0.88,https://ft.com,0.4974570008596674,0.2,0.5962508274883634,The ongoing oman energy projects continues to influence oil prices and market sentiment. Market participants are adjusting their positions accordingly. Additional details about oman energy projects and its implications for energy markets. Market analysts are closely monitoring the situation and providing regular updates on developments.,0.3
Gulf Cooperation Council affects global oil markets,Experts weigh in on the impact of gulf cooperation council on global energy security and market stability.,https://wsj.com/article/427,Wall Street Journal,2024-03-03,0.87,https://wsj.com,-0.3998924863154978,0.2,0.5665671292196011,Experts weigh in on the impact of gulf cooperation council on global energy security and market stability. Additional details about gulf cooperation council and its implications for energy markets. Market analysts are closely monitoring the situation and providing regular updates on developments.,0.3
Expert analysis: Venezuela sanctions impact,"New information about venezuela sanctions has emerged, prompting market participants to reassess their outlook on energy commodities.",https://spglobal.com/platts/article/425,Platts,2024-03-01,0.86,https://spglobal.com/platts,0.4295862422374132,0.2,0.5378609053260422,"New information about venezuela sanctions has emerged, prompting market participants to reassess their outlook on energy commodities. Additional details about venezuela sanctions and its implications for energy markets. Market analysts are closely monitoring the situation and providing regular updates on developments.",0.3
Market reaction to climate agreements,Experts weigh in on the impact of climate agreements on global energy security and market stability.,https://ft.com/article/423,Financial Times,2024-02-28,0.88,https://ft.com,-1.0,0.2,0.39419967058679184,Experts weigh in on the impact of climate agreements on global energy security and market stability. Additional details about climate agreements and its implications for energy markets. Market analysts are closely monitoring the situation and providing regular updates on developments.,0.3
Algeria gas exports: Market implications analyzed,The ongoing algeria gas exports continues to influence oil prices and market sentiment. Market participants are adjusting their positions accordingly.,https://ft.com/article/422,Financial Times,2024-02-27,0.88,https://ft.com,-0.5452445073437399,0.2,0.0887460107478277,The ongoing algeria gas exports continues to influence oil prices and market sentiment. Market participants are adjusting their positions accordingly. Additional details about algeria gas exports and its implications for energy markets. Market analysts are closely monitoring the situation and providing regular updates on developments.,0.3
Breaking: Qatar LNG update,Experts weigh in on the impact of qatar lng on global energy security and market stability.,https://reuters.com/article/418,Reuters,2024-02-23,0.9,https://reuters.com,0.030967722261108305,0.35,0.9575658244305315,Experts weigh in on the impact of qatar lng on global energy security and market stability. Additional details about qatar lng and its implications for energy markets. Market analysts are closely monitoring the situation and providing regular updates on developments.,0.3
Gulf Cooperation Council - What investors need to know,"New information about gulf cooperation council has emerged, prompting market participants to reassess their outlook on energy commodities.",https://reuters.com/article/417,Reuters,2024-02-22,0.9,https://reuters.com,0.332214971981541,0.2,0.2859240057078728,"New information about gulf cooperation council has emerged, prompting market participants to reassess their outlook on energy commodities. Additional details about gulf cooperation council and its implications for energy markets. Market analysts are closely monitoring the situation and providing regular updates on developments.",0.3
Russia-Ukraine conflict: Market implications analyzed,Recent developments in russia-ukraine conflict have significant implications for global energy markets. Analysts are closely monitoring the situation.,https://spglobal.com/article/415,S&P Global,2024-02-20,0.89,https://spglobal.com,0.49869177218853245,0.35,0.9132178520422428,Recent developments in russia-ukraine conflict have significant implications for global energy markets. Analysts are closely monitoring the situation. Additional details about russia-ukraine conflict and its implications for energy markets. Market analysts are closely monitoring the situation and providing regular updates on developments.,0.3
