title,summary,link,source,published_date,reliability,url,sentiment_score,impact_likely,novelty_score,full_text,sentiment_confidence
Expert analysis: Venezuela sanctions impact,Market volatility increases as venezuela sanctions developments unfold. Traders are positioning for potential price movements.,https://ap.org/article/352,AP,2023-12-19,0.85,https://ap.org,1.0,0.2,0.3890966313731617,Market volatility increases as venezuela sanctions developments unfold. Traders are positioning for potential price movements. Additional details about venezuela sanctions and its implications for energy markets. Market analysts are closely monitoring the situation and providing regular updates on developments.,0.4
Market reaction to iraq oil exports,Experts weigh in on the impact of iraq oil exports on global energy security and market stability.,https://reuters.com/article/350,Reuters,2023-12-17,0.9,https://reuters.com,-0.5221175709182069,0.2,0.20642771070981394,Experts weigh in on the impact of iraq oil exports on global energy security and market stability. Additional details about iraq oil exports and its implications for energy markets. Market analysts are closely monitoring the situation and providing regular updates on developments.,0.3
Expert analysis: Qatar LNG impact,Recent developments in qatar lng have significant implications for global energy markets. Analysts are closely monitoring the situation.,https://ap.org/article/348,AP,2023-12-15,0.85,https://ap.org,-0.2831655113864432,0.35,0.42479963162945356,Recent developments in qatar lng have significant implications for global energy markets. Analysts are closely monitoring the situation. Additional details about qatar lng and its implications for energy markets. Market analysts are closely monitoring the situation and providing regular updates on developments.,0.3
Expert analysis: Saudi Arabia oil policy impact,The ongoing saudi arabia oil policy continues to influence oil prices and market sentiment. Market participants are adjusting their positions accordingly.,https://spglobal.com/article/346,S&P Global,2023-12-13,0.89,https://spglobal.com,0.09470498856448276,0.35,0.3947885440440036,The ongoing saudi arabia oil policy continues to influence oil prices and market sentiment. Market participants are adjusting their positions accordingly. Additional details about saudi arabia oil policy and its implications for energy markets. Market analysts are closely monitoring the situation and providing regular updates on developments.,0.3
Expert analysis: Middle East tensions impact,Experts weigh in on the impact of middle east tensions on global energy security and market stability.,https://reuters.com/article/344,Reuters,2023-12-11,0.9,https://reuters.com,0.28166416422762897,0.2,0.4998457268373014,Experts weigh in on the impact of middle east tensions on global energy security and market stability. Additional details about middle east tensions and its implications for energy markets. Market analysts are closely monitoring the situation and providing regular updates on developments.,0.3
Algeria gas exports: Market implications analyzed,Recent developments in algeria gas exports have significant implications for global energy markets. Analysts are closely monitoring the situation.,https://ap.org/article/343,AP,2023-12-10,0.85,https://ap.org,0.09136048032025539,0.35,0.40258115282122364,Recent developments in algeria gas exports have significant implications for global energy markets. Analysts are closely monitoring the situation. Additional details about algeria gas exports and its implications for energy markets. Market analysts are closely monitoring the situation and providing regular updates on developments.,0.3
Breaking: Climate agreements update,Experts weigh in on the impact of climate agreements on global energy security and market stability.,https://ft.com/article/341,Financial Times,2023-12-08,0.88,https://ft.com,-0.37778518360152435,0.35,0.11360078297277837,Experts weigh in on the impact of climate agreements on global energy security and market stability. Additional details about climate agreements and its implications for energy markets. Market analysts are closely monitoring the situation and providing regular updates on developments.,0.3
Qatar LNG and energy security concerns,Market volatility increases as qatar lng developments unfold. Traders are positioning for potential price movements.,https://bloomberg.com/article/340,Bloomberg,2023-12-07,0.85,https://bloomberg.com,0.0,0.2,0.7922372473452362,Market volatility increases as qatar lng developments unfold. Traders are positioning for potential price movements. Additional details about qatar lng and its implications for energy markets. Market analysts are closely monitoring the situation and providing regular updates on developments.,0.5
Market reaction to strategic petroleum reserve,The ongoing strategic petroleum reserve continues to influence oil prices and market sentiment. Market participants are adjusting their positions accordingly.,https://reuters.com/article/338,Reuters,2023-12-05,0.9,https://reuters.com,0.028355185900490215,0.2,0.1583442235380711,The ongoing strategic petroleum reserve continues to influence oil prices and market sentiment. Market participants are adjusting their positions accordingly. Additional details about strategic petroleum reserve and its implications for energy markets. Market analysts are closely monitoring the situation and providing regular updates on developments.,0.3
Yemen conflict and energy security concerns,"New information about yemen conflict has emerged, prompting market participants to reassess their outlook on energy commodities.",https://ft.com/article/337,Financial Times,2023-12-04,0.88,https://ft.com,-1.0,0.2,0.45254333971019833,"New information about yemen conflict has emerged, prompting market participants to reassess their outlook on energy commodities. Additional details about yemen conflict and its implications for energy markets. Market analysts are closely monitoring the situation and providing regular updates on developments.",0.4
