title,summary,link,source,published_date,reliability,url,sentiment_score,impact_likely,novelty_score,full_text,sentiment_confidence
Breaking: Russia-Ukraine conflict update,Market volatility increases as russia-ukraine conflict developments unfold. Traders are positioning for potential price movements.,https://ap.org/article/364,AP,2023-12-31,0.85,https://ap.org,1.0,0.35,0.5256494371755985,Market volatility increases as russia-ukraine conflict developments unfold. Traders are positioning for potential price movements. Additional details about russia-ukraine conflict and its implications for energy markets. Market analysts are closely monitoring the situation and providing regular updates on developments.,0.4
Algeria gas exports and energy security concerns,The ongoing algeria gas exports continues to influence oil prices and market sentiment. Market participants are adjusting their positions accordingly.,https://cnbc.com/article/362,CNBC,2023-12-29,0.8,https://cnbc.com,-1.0,0.2,0.5930813823116564,The ongoing algeria gas exports continues to influence oil prices and market sentiment. Market participants are adjusting their positions accordingly. Additional details about algeria gas exports and its implications for energy markets. Market analysts are closely monitoring the situation and providing regular updates on developments.,0.4
Middle East tensions and energy security concerns,Experts weigh in on the impact of middle east tensions on global energy security and market stability.,https://argusmedia.com/article/361,Argus Media,2023-12-28,0.84,https://argusmedia.com,-1.0,0.2,0.12436072298570594,Experts weigh in on the impact of middle east tensions on global energy security and market stability. Additional details about middle east tensions and its implications for energy markets. Market analysts are closely monitoring the situation and providing regular updates on developments.,0.4
Breaking: Middle East tensions update,The ongoing middle east tensions continues to influence oil prices and market sentiment. Market participants are adjusting their positions accordingly.,https://ft.com/article/359,Financial Times,2023-12-26,0.88,https://ft.com,-0.35999953893295356,0.35,0.6148398133805226,The ongoing middle east tensions continues to influence oil prices and market sentiment. Market participants are adjusting their positions accordingly. Additional details about middle east tensions and its implications for energy markets. Market analysts are closely monitoring the situation and providing regular updates on developments.,0.3
Russia-Ukraine conflict: Market implications analyzed,The ongoing russia-ukraine conflict continues to influence oil prices and market sentiment. Market participants are adjusting their positions accordingly.,https://cnn.com/article/358,CNN,2023-12-25,0.78,https://cnn.com,0.2760707486279406,0.2,0.17767925225977418,The ongoing russia-ukraine conflict continues to influence oil prices and market sentiment. Market participants are adjusting their positions accordingly. Additional details about russia-ukraine conflict and its implications for energy markets. Market analysts are closely monitoring the situation and providing regular updates on developments.,0.3
New developments in jordan energy imports,The ongoing jordan energy imports continues to influence oil prices and market sentiment. Market participants are adjusting their positions accordingly.,https://ft.com/article/351,Financial Times,2023-12-18,0.88,https://ft.com,0.22938899741259428,0.2,0.3969589472489233,The ongoing jordan energy imports continues to influence oil prices and market sentiment. Market participants are adjusting their positions accordingly. Additional details about jordan energy imports and its implications for energy markets. Market analysts are closely monitoring the situation and providing regular updates on developments.,0.3
Yemen conflict: Market implications analyzed,Market volatility increases as yemen conflict developments unfold. Traders are positioning for potential price movements.,https://spglobal.com/platts/article/350,Platts,2023-12-17,0.86,https://spglobal.com/platts,1.0,0.2,0.2506778219527097,Market volatility increases as yemen conflict developments unfold. Traders are positioning for potential price movements. Additional details about yemen conflict and its implications for energy markets. Market analysts are closely monitoring the situation and providing regular updates on developments.,0.4
New developments in energy transition,The ongoing energy transition continues to influence oil prices and market sentiment. Market participants are adjusting their positions accordingly.,https://wsj.com/article/348,Wall Street Journal,2023-12-15,0.87,https://wsj.com,-0.1204503688350786,0.2,0.22684960325345196,The ongoing energy transition continues to influence oil prices and market sentiment. Market participants are adjusting their positions accordingly. Additional details about energy transition and its implications for energy markets. Market analysts are closely monitoring the situation and providing regular updates on developments.,0.3
Expert analysis: Jordan energy imports impact,The ongoing jordan energy imports continues to influence oil prices and market sentiment. Market participants are adjusting their positions accordingly.,https://argusmedia.com/article/344,Argus Media,2023-12-11,0.84,https://argusmedia.com,-0.8150096533194566,0.2,0.22177258576590658,The ongoing jordan energy imports continues to influence oil prices and market sentiment. Market participants are adjusting their positions accordingly. Additional details about jordan energy imports and its implications for energy markets. Market analysts are closely monitoring the situation and providing regular updates on developments.,0.3
Russia-Ukraine conflict and energy security concerns,The ongoing russia-ukraine conflict continues to influence oil prices and market sentiment. Market participants are adjusting their positions accordingly.,https://ft.com/article/343,Financial Times,2023-12-10,0.88,https://ft.com,-1.0,0.2,0.2555373351167795,The ongoing russia-ukraine conflict continues to influence oil prices and market sentiment. Market participants are adjusting their positions accordingly. Additional details about russia-ukraine conflict and its implications for energy markets. Market analysts are closely monitoring the situation and providing regular updates on developments.,0.4
Jordan energy imports: Market implications analyzed,The ongoing jordan energy imports continues to influence oil prices and market sentiment. Market participants are adjusting their positions accordingly.,https://cnbc.com/article/341,CNBC,2023-12-08,0.8,https://cnbc.com,-0.4318201591214876,0.2,0.5122192068631152,The ongoing jordan energy imports continues to influence oil prices and market sentiment. Market participants are adjusting their positions accordingly. Additional details about jordan energy imports and its implications for energy markets. Market analysts are closely monitoring the situation and providing regular updates on developments.,0.3
Iraq oil exports - What investors need to know,Experts weigh in on the impact of iraq oil exports on global energy security and market stability.,https://marketwatch.com/article/333,MarketWatch,2023-11-30,0.77,https://marketwatch.com,-0.6252786649133082,0.2,0.8867191727321505,Experts weigh in on the impact of iraq oil exports on global energy security and market stability. Additional details about iraq oil exports and its implications for energy markets. Market analysts are closely monitoring the situation and providing regular updates on developments.,0.3
Syria oil fields - What investors need to know,The ongoing syria oil fields continues to influence oil prices and market sentiment. Market participants are adjusting their positions accordingly.,https://reuters.com/article/331,Reuters,2023-11-28,0.9,https://reuters.com,0.22018781597619844,0.2,0.11682775129645166,The ongoing syria oil fields continues to influence oil prices and market sentiment. Market participants are adjusting their positions accordingly. Additional details about syria oil fields and its implications for energy markets. Market analysts are closely monitoring the situation and providing regular updates on developments.,0.3
