title,summary,link,source,published_date,reliability,url,sentiment_score,impact_likely,novelty_score,full_text,sentiment_confidence
Expert analysis: Energy transition impact,The ongoing energy transition continues to influence oil prices and market sentiment. Market participants are adjusting their positions accordingly.,https://reuters.com/article/442,Reuters,2024-03-18,0.9,https://reuters.com,-0.3615012353374814,0.2,0.5758098638398659,The ongoing energy transition continues to influence oil prices and market sentiment. Market participants are adjusting their positions accordingly. Additional details about energy transition and its implications for energy markets. Market analysts are closely monitoring the situation and providing regular updates on developments.,0.3
Libya production affects global oil markets,The ongoing libya production continues to influence oil prices and market sentiment. Market participants are adjusting their positions accordingly.,https://ft.com/article/439,Financial Times,2024-03-15,0.88,https://ft.com,-0.41702285210427564,0.2,0.4458726409859908,The ongoing libya production continues to influence oil prices and market sentiment. Market participants are adjusting their positions accordingly. Additional details about libya production and its implications for energy markets. Market analysts are closely monitoring the situation and providing regular updates on developments.,0.3
New developments in saudi arabia oil policy,Market volatility increases as saudi arabia oil policy developments unfold. Traders are positioning for potential price movements.,https://spglobal.com/article/437,S&P Global,2024-03-13,0.89,https://spglobal.com,1.0,0.35,0.08347012735536048,Market volatility increases as saudi arabia oil policy developments unfold. Traders are positioning for potential price movements. Additional details about saudi arabia oil policy and its implications for energy markets. Market analysts are closely monitoring the situation and providing regular updates on developments.,0.4
Breaking: Jordan energy imports update,Experts weigh in on the impact of jordan energy imports on global energy security and market stability.,https://spglobal.com/platts/article/435,Platts,2024-03-11,0.86,https://spglobal.com/platts,0.1437195308439758,0.35,0.4437404695173693,Experts weigh in on the impact of jordan energy imports on global energy security and market stability. Additional details about jordan energy imports and its implications for energy markets. Market analysts are closely monitoring the situation and providing regular updates on developments.,0.3
Expert analysis: US shale production impact,"New information about us shale production has emerged, prompting market participants to reassess their outlook on energy commodities.",https://argusmedia.com/article/433,Argus Media,2024-03-09,0.84,https://argusmedia.com,0.16397760664727473,0.2,0.06145144942749306,"New information about us shale production has emerged, prompting market participants to reassess their outlook on energy commodities. Additional details about us shale production and its implications for energy markets. Market analysts are closely monitoring the situation and providing regular updates on developments.",0.3
Breaking: Russia-Ukraine conflict update,The ongoing russia-ukraine conflict continues to influence oil prices and market sentiment. Market participants are adjusting their positions accordingly.,https://cnbc.com/article/430,CNBC,2024-03-06,0.8,https://cnbc.com,-0.3695067120256703,0.35,0.9195799935694929,The ongoing russia-ukraine conflict continues to influence oil prices and market sentiment. Market participants are adjusting their positions accordingly. Additional details about russia-ukraine conflict and its implications for energy markets. Market analysts are closely monitoring the situation and providing regular updates on developments.,0.3
UAE energy diversification and energy security concerns,The ongoing uae energy diversification continues to influence oil prices and market sentiment. Market participants are adjusting their positions accordingly.,https://reuters.com/article/426,Reuters,2024-03-02,0.9,https://reuters.com,-1.0,0.2,0.2287290134576759,The ongoing uae energy diversification continues to influence oil prices and market sentiment. Market participants are adjusting their positions accordingly. Additional details about uae energy diversification and its implications for energy markets. Market analysts are closely monitoring the situation and providing regular updates on developments.,0.4
Jordan energy imports affects global oil markets,Recent developments in jordan energy imports have significant implications for global energy markets. Analysts are closely monitoring the situation.,https://spglobal.com/platts/article/424,Platts,2024-02-29,0.86,https://spglobal.com/platts,-0.04662333942038734,0.35,0.34733432779361134,Recent developments in jordan energy imports have significant implications for global energy markets. Analysts are closely monitoring the situation. Additional details about jordan energy imports and its implications for energy markets. Market analysts are closely monitoring the situation and providing regular updates on developments.,0.3
Market reaction to venezuela sanctions,Experts weigh in on the impact of venezuela sanctions on global energy security and market stability.,https://bbc.com/article/421,BBC,2024-02-26,0.82,https://bbc.com,-0.15370148732704036,0.2,0.2509213761718834,Experts weigh in on the impact of venezuela sanctions on global energy security and market stability. Additional details about venezuela sanctions and its implications for energy markets. Market analysts are closely monitoring the situation and providing regular updates on developments.,0.3
Venezuela sanctions: Market implications analyzed,The ongoing venezuela sanctions continues to influence oil prices and market sentiment. Market participants are adjusting their positions accordingly.,https://argusmedia.com/article/417,Argus Media,2024-02-22,0.84,https://argusmedia.com,-0.47561028130533994,0.2,0.4431333029469153,The ongoing venezuela sanctions continues to influence oil prices and market sentiment. Market participants are adjusting their positions accordingly. Additional details about venezuela sanctions and its implications for energy markets. Market analysts are closely monitoring the situation and providing regular updates on developments.,0.3
Market reaction to climate agreements,Recent developments in climate agreements have significant implications for global energy markets. Analysts are closely monitoring the situation.,https://wsj.com/article/416,Wall Street Journal,2024-02-21,0.87,https://wsj.com,-0.8349188165124666,0.35,0.1084196916172644,Recent developments in climate agreements have significant implications for global energy markets. Analysts are closely monitoring the situation. Additional details about climate agreements and its implications for energy markets. Market analysts are closely monitoring the situation and providing regular updates on developments.,0.3
Market reaction to jordan energy imports,Recent developments in jordan energy imports have significant implications for global energy markets. Analysts are closely monitoring the situation.,https://spglobal.com/article/415,S&P Global,2024-02-20,0.89,https://spglobal.com,-0.38314185647476084,0.35,0.8373786235113904,Recent developments in jordan energy imports have significant implications for global energy markets. Analysts are closely monitoring the situation. Additional details about jordan energy imports and its implications for energy markets. Market analysts are closely monitoring the situation and providing regular updates on developments.,0.3
Middle East tensions affects global oil markets,Recent developments in middle east tensions have significant implications for global energy markets. Analysts are closely monitoring the situation.,https://reuters.com/article/414,Reuters,2024-02-19,0.9,https://reuters.com,0.24724420871823424,0.35,0.3809017936363556,Recent developments in middle east tensions have significant implications for global energy markets. Analysts are closely monitoring the situation. Additional details about middle east tensions and its implications for energy markets. Market analysts are closely monitoring the situation and providing regular updates on developments.,0.3
Iraq oil exports affects global oil markets,The ongoing iraq oil exports continues to influence oil prices and market sentiment. Market participants are adjusting their positions accordingly.,https://ft.com/article/412,Financial Times,2024-02-17,0.88,https://ft.com,0.010546612219974064,0.2,0.1847361290197308,The ongoing iraq oil exports continues to influence oil prices and market sentiment. Market participants are adjusting their positions accordingly. Additional details about iraq oil exports and its implications for energy markets. Market analysts are closely monitoring the situation and providing regular updates on developments.,0.3
