title,summary,link,source,published_date,reliability,url,sentiment_score,impact_likely,novelty_score,full_text,sentiment_confidence
Energy transition affects global oil markets,Market volatility increases as energy transition developments unfold. Traders are positioning for potential price movements.,https://wsj.com/article/378,Wall Street Journal,2024-01-14,0.87,https://wsj.com,1.0,0.2,0.11271864645405831,Market volatility increases as energy transition developments unfold. Traders are positioning for potential price movements. Additional details about energy transition and its implications for energy markets. Market analysts are closely monitoring the situation and providing regular updates on developments.,0.4
Expert analysis: Middle East tensions impact,"New information about middle east tensions has emerged, prompting market participants to reassess their outlook on energy commodities.",https://reuters.com/article/377,Reuters,2024-01-13,0.9,https://reuters.com,-0.02206308477264529,0.2,0.47369947506561927,"New information about middle east tensions has emerged, prompting market participants to reassess their outlook on energy commodities. Additional details about middle east tensions and its implications for energy markets. Market analysts are closely monitoring the situation and providing regular updates on developments.",0.3
Pipeline politics: Market implications analyzed,"New information about pipeline politics has emerged, prompting market participants to reassess their outlook on energy commodities.",https://bloomberg.com/article/368,Bloomberg,2024-01-04,0.85,https://bloomberg.com,0.5780434224763732,0.2,0.9117652730406619,"New information about pipeline politics has emerged, prompting market participants to reassess their outlook on energy commodities. Additional details about pipeline politics and its implications for energy markets. Market analysts are closely monitoring the situation and providing regular updates on developments.",0.3
Breaking: Oman energy projects update,"New information about oman energy projects has emerged, prompting market participants to reassess their outlook on energy commodities.",https://cnbc.com/article/366,CNBC,2024-01-02,0.8,https://cnbc.com,-0.4112429392272244,0.35,0.6420871531860723,"New information about oman energy projects has emerged, prompting market participants to reassess their outlook on energy commodities. Additional details about oman energy projects and its implications for energy markets. Market analysts are closely monitoring the situation and providing regular updates on developments.",0.3
Saudi Arabia oil policy affects global oil markets,Recent developments in saudi arabia oil policy have significant implications for global energy markets. Analysts are closely monitoring the situation.,https://reuters.com/article/364,Reuters,2023-12-31,0.9,https://reuters.com,-0.2116963762984291,0.5,0.5198809912557126,Recent developments in saudi arabia oil policy have significant implications for global energy markets. Analysts are closely monitoring the situation. Additional details about saudi arabia oil policy and its implications for energy markets. Market analysts are closely monitoring the situation and providing regular updates on developments.,0.3
Strategic petroleum reserve: Market implications analyzed,The ongoing strategic petroleum reserve continues to influence oil prices and market sentiment. Market participants are adjusting their positions accordingly.,https://spglobal.com/article/363,S&P Global,2023-12-30,0.89,https://spglobal.com,-0.07825567274541584,0.2,0.2763366731191245,The ongoing strategic petroleum reserve continues to influence oil prices and market sentiment. Market participants are adjusting their positions accordingly. Additional details about strategic petroleum reserve and its implications for energy markets. Market analysts are closely monitoring the situation and providing regular updates on developments.,0.3
New developments in saudi arabia oil policy,Experts weigh in on the impact of saudi arabia oil policy on global energy security and market stability.,https://ft.com/article/361,Financial Times,2023-12-28,0.88,https://ft.com,0.1404087933162951,0.35,0.401088683716113,Experts weigh in on the impact of saudi arabia oil policy on global energy security and market stability. Additional details about saudi arabia oil policy and its implications for energy markets. Market analysts are closely monitoring the situation and providing regular updates on developments.,0.3
Algeria gas exports: Market implications analyzed,Recent developments in algeria gas exports have significant implications for global energy markets. Analysts are closely monitoring the situation.,https://cnn.com/article/359,CNN,2023-12-26,0.78,https://cnn.com,-0.5265127082149516,0.35,0.5874235104986012,Recent developments in algeria gas exports have significant implications for global energy markets. Analysts are closely monitoring the situation. Additional details about algeria gas exports and its implications for energy markets. Market analysts are closely monitoring the situation and providing regular updates on developments.,0.3
Breaking: Saudi Arabia oil policy update,The ongoing saudi arabia oil policy continues to influence oil prices and market sentiment. Market participants are adjusting their positions accordingly.,https://oilprice.com/article/358,OilPrice.com,2023-12-25,0.72,https://oilprice.com,-0.4066768447850988,0.5,0.8590927019269237,The ongoing saudi arabia oil policy continues to influence oil prices and market sentiment. Market participants are adjusting their positions accordingly. Additional details about saudi arabia oil policy and its implications for energy markets. Market analysts are closely monitoring the situation and providing regular updates on developments.,0.3
Middle East tensions and energy security concerns,The ongoing middle east tensions continues to influence oil prices and market sentiment. Market participants are adjusting their positions accordingly.,https://reuters.com/article/354,Reuters,2023-12-21,0.9,https://reuters.com,-1.0,0.2,0.747003324336929,The ongoing middle east tensions continues to influence oil prices and market sentiment. Market participants are adjusting their positions accordingly. Additional details about middle east tensions and its implications for energy markets. Market analysts are closely monitoring the situation and providing regular updates on developments.,0.4
New developments in iran nuclear deal,"New information about iran nuclear deal has emerged, prompting market participants to reassess their outlook on energy commodities.",https://bloomberg.com/article/349,Bloomberg,2023-12-16,0.85,https://bloomberg.com,0.011747170312529523,0.2,0.9121511584417167,"New information about iran nuclear deal has emerged, prompting market participants to reassess their outlook on energy commodities. Additional details about iran nuclear deal and its implications for energy markets. Market analysts are closely monitoring the situation and providing regular updates on developments.",0.3
Bahrain oil fields affects global oil markets,Recent developments in bahrain oil fields have significant implications for global energy markets. Analysts are closely monitoring the situation.,https://ap.org/article/347,AP,2023-12-14,0.85,https://ap.org,0.4982185600684578,0.35,0.33401206364476127,Recent developments in bahrain oil fields have significant implications for global energy markets. Analysts are closely monitoring the situation. Additional details about bahrain oil fields and its implications for energy markets. Market analysts are closely monitoring the situation and providing regular updates on developments.,0.3
New developments in syria oil fields,The ongoing syria oil fields continues to influence oil prices and market sentiment. Market participants are adjusting their positions accordingly.,https://aljazeera.com/article/344,Al Jazeera,2023-12-11,0.75,https://aljazeera.com,0.09094294015400567,0.2,0.5808330646529734,The ongoing syria oil fields continues to influence oil prices and market sentiment. Market participants are adjusting their positions accordingly. Additional details about syria oil fields and its implications for energy markets. Market analysts are closely monitoring the situation and providing regular updates on developments.,0.3
Expert analysis: Qatar LNG impact,The ongoing qatar lng continues to influence oil prices and market sentiment. Market participants are adjusting their positions accordingly.,https://spglobal.com/article/343,S&P Global,2023-12-10,0.89,https://spglobal.com,-0.17921511601309648,0.2,0.7053077114273699,The ongoing qatar lng continues to influence oil prices and market sentiment. Market participants are adjusting their positions accordingly. Additional details about qatar lng and its implications for energy markets. Market analysts are closely monitoring the situation and providing regular updates on developments.,0.3
Market reaction to jordan energy imports,The ongoing jordan energy imports continues to influence oil prices and market sentiment. Market participants are adjusting their positions accordingly.,https://afp.com/article/340,AFP,2023-12-07,0.83,https://afp.com,0.45075214731365226,0.2,0.77769549655984,The ongoing jordan energy imports continues to influence oil prices and market sentiment. Market participants are adjusting their positions accordingly. Additional details about jordan energy imports and its implications for energy markets. Market analysts are closely monitoring the situation and providing regular updates on developments.,0.3
Breaking: Kuwait oil reserves update,Market volatility increases as kuwait oil reserves developments unfold. Traders are positioning for potential price movements.,https://argusmedia.com/article/336,Argus Media,2023-12-03,0.84,https://argusmedia.com,1.0,0.35,0.10158081384034776,Market volatility increases as kuwait oil reserves developments unfold. Traders are positioning for potential price movements. Additional details about kuwait oil reserves and its implications for energy markets. Market analysts are closely monitoring the situation and providing regular updates on developments.,0.4
Gulf Cooperation Council affects global oil markets,Market volatility increases as gulf cooperation council developments unfold. Traders are positioning for potential price movements.,https://reuters.com/article/335,Reuters,2023-12-02,0.9,https://reuters.com,1.0,0.2,0.2017158699666164,Market volatility increases as gulf cooperation council developments unfold. Traders are positioning for potential price movements. Additional details about gulf cooperation council and its implications for energy markets. Market analysts are closely monitoring the situation and providing regular updates on developments.,0.4
OPEC+ production cuts - What investors need to know,Recent developments in opec+ production cuts have significant implications for global energy markets. Analysts are closely monitoring the situation.,https://bbc.com/article/334,BBC,2023-12-01,0.82,https://bbc.com,-0.4180933130559756,0.35,0.22070137735241352,Recent developments in opec+ production cuts have significant implications for global energy markets. Analysts are closely monitoring the situation. Additional details about opec+ production cuts and its implications for energy markets. Market analysts are closely monitoring the situation and providing regular updates on developments.,0.3
