title,summary,link,source,published_date,reliability,url,sentiment_score,impact_likely,novelty_score,full_text,sentiment_confidence
Breaking: Saudi Arabia oil policy update,Recent developments in saudi arabia oil policy have significant implications for global energy markets. Analysts are closely monitoring the situation.,https://ap.org/article/723,AP,2023-12-28,0.85,https://ap.org,-0.440474811474161,0.6499999999999999,0.17440472987316707,Recent developments in saudi arabia oil policy have significant implications for global energy markets. Analysts are closely monitoring the situation. Additional details about saudi arabia oil policy and its implications for energy markets. Market analysts are closely monitoring the situation and providing regular updates on developments.,0.3
New developments in us shale production,Market volatility increases as us shale production developments unfold. Traders are positioning for potential price movements.,https://wsj.com/article/719,Wall Street Journal,2023-12-26,0.87,https://wsj.com,1.0,0.2,0.29005437066538325,Market volatility increases as us shale production developments unfold. Traders are positioning for potential price movements. Additional details about us shale production and its implications for energy markets. Market analysts are closely monitoring the situation and providing regular updates on developments.,0.4
Expert analysis: Libya production impact,The ongoing libya production continues to influence oil prices and market sentiment. Market participants are adjusting their positions accordingly.,https://ft.com/article/713,Financial Times,2023-12-23,0.88,https://ft.com,0.5595071507875571,0.2,0.2508135330388952,The ongoing libya production continues to influence oil prices and market sentiment. Market participants are adjusting their positions accordingly. Additional details about libya production and its implications for energy markets. Market analysts are closely monitoring the situation and providing regular updates on developments.,0.3
Bahrain oil fields and energy security concerns,Market volatility increases as bahrain oil fields developments unfold. Traders are positioning for potential price movements.,https://cnn.com/article/708,CNN,2023-12-21,0.78,https://cnn.com,0.0,0.2,0.8363258910685631,Market volatility increases as bahrain oil fields developments unfold. Traders are positioning for potential price movements. Additional details about bahrain oil fields and its implications for energy markets. Market analysts are closely monitoring the situation and providing regular updates on developments.,0.5
Expert analysis: Jordan energy imports impact,The ongoing jordan energy imports continues to influence oil prices and market sentiment. Market participants are adjusting their positions accordingly.,https://cnn.com/article/705,CNN,2023-12-19,0.78,https://cnn.com,0.27120757854019545,0.2,0.4446889660283899,The ongoing jordan energy imports continues to influence oil prices and market sentiment. Market participants are adjusting their positions accordingly. Additional details about jordan energy imports and its implications for energy markets. Market analysts are closely monitoring the situation and providing regular updates on developments.,0.3
Breaking: Algeria gas exports update,Recent developments in algeria gas exports have significant implications for global energy markets. Analysts are closely monitoring the situation.,https://spglobal.com/platts/article/704,Platts,2023-12-19,0.86,https://spglobal.com/platts,0.4521328402249036,0.5,0.30788641403073763,Recent developments in algeria gas exports have significant implications for global energy markets. Analysts are closely monitoring the situation. Additional details about algeria gas exports and its implications for energy markets. Market analysts are closely monitoring the situation and providing regular updates on developments.,0.3
Breaking: Jordan energy imports update,"New information about jordan energy imports has emerged, prompting market participants to reassess their outlook on energy commodities.",https://spglobal.com/platts/article/701,Platts,2023-12-17,0.86,https://spglobal.com/platts,0.29783094016779604,0.35,0.5087502376743284,"New information about jordan energy imports has emerged, prompting market participants to reassess their outlook on energy commodities. Additional details about jordan energy imports and its implications for energy markets. Market analysts are closely monitoring the situation and providing regular updates on developments.",0.3
Bahrain oil fields affects global oil markets,"New information about bahrain oil fields has emerged, prompting market participants to reassess their outlook on energy commodities.",https://bloomberg.com/article/699,Bloomberg,2023-12-16,0.85,https://bloomberg.com,-0.3159094828743462,0.2,0.9427391471729519,"New information about bahrain oil fields has emerged, prompting market participants to reassess their outlook on energy commodities. Additional details about bahrain oil fields and its implications for energy markets. Market analysts are closely monitoring the situation and providing regular updates on developments.",0.3
Pipeline politics affects global oil markets,The ongoing pipeline politics continues to influence oil prices and market sentiment. Market participants are adjusting their positions accordingly.,https://ap.org/article/698,AP,2023-12-16,0.85,https://ap.org,0.1945785275469221,0.2,0.7171656815711479,The ongoing pipeline politics continues to influence oil prices and market sentiment. Market participants are adjusting their positions accordingly. Additional details about pipeline politics and its implications for energy markets. Market analysts are closely monitoring the situation and providing regular updates on developments.,0.3
New developments in qatar lng,"New information about qatar lng has emerged, prompting market participants to reassess their outlook on energy commodities.",https://reuters.com/article/680,Reuters,2023-12-07,0.9,https://reuters.com,0.20318282904039076,0.2,0.7115281969247361,"New information about qatar lng has emerged, prompting market participants to reassess their outlook on energy commodities. Additional details about qatar lng and its implications for energy markets. Market analysts are closely monitoring the situation and providing regular updates on developments.",0.3
Market reaction to energy transition,The ongoing energy transition continues to influence oil prices and market sentiment. Market participants are adjusting their positions accordingly.,https://ft.com/article/671,Financial Times,2023-12-02,0.88,https://ft.com,-0.5810907019420581,0.2,0.17295331665428926,The ongoing energy transition continues to influence oil prices and market sentiment. Market participants are adjusting their positions accordingly. Additional details about energy transition and its implications for energy markets. Market analysts are closely monitoring the situation and providing regular updates on developments.,0.3
Oman energy projects: Market implications analyzed,The ongoing oman energy projects continues to influence oil prices and market sentiment. Market participants are adjusting their positions accordingly.,https://spglobal.com/article/667,S&P Global,2023-11-30,0.89,https://spglobal.com,0.17387891548682854,0.2,0.4804242132228869,The ongoing oman energy projects continues to influence oil prices and market sentiment. Market participants are adjusting their positions accordingly. Additional details about oman energy projects and its implications for energy markets. Market analysts are closely monitoring the situation and providing regular updates on developments.,0.3
Middle East tensions affects global oil markets,Recent developments in middle east tensions have significant implications for global energy markets. Analysts are closely monitoring the situation.,https://spglobal.com/article/654,S&P Global,2023-11-24,0.89,https://spglobal.com,-0.01204224077300954,0.35,0.18852422540982622,Recent developments in middle east tensions have significant implications for global energy markets. Analysts are closely monitoring the situation. Additional details about middle east tensions and its implications for energy markets. Market analysts are closely monitoring the situation and providing regular updates on developments.,0.3
Syria oil fields - What investors need to know,Experts weigh in on the impact of syria oil fields on global energy security and market stability.,https://ft.com/article/653,Financial Times,2023-11-23,0.88,https://ft.com,0.8584769107336845,0.2,0.3960089801583758,Experts weigh in on the impact of syria oil fields on global energy security and market stability. Additional details about syria oil fields and its implications for energy markets. Market analysts are closely monitoring the situation and providing regular updates on developments.,0.3
Breaking: US shale production update,Recent developments in us shale production have significant implications for global energy markets. Analysts are closely monitoring the situation.,https://wsj.com/article/644,Wall Street Journal,2023-11-19,0.87,https://wsj.com,0.46785619883543683,0.5,0.529084421080897,Recent developments in us shale production have significant implications for global energy markets. Analysts are closely monitoring the situation. Additional details about us shale production and its implications for energy markets. Market analysts are closely monitoring the situation and providing regular updates on developments.,0.3
Libya production affects global oil markets,Market volatility increases as libya production developments unfold. Traders are positioning for potential price movements.,https://reuters.com/article/643,Reuters,2023-11-18,0.9,https://reuters.com,1.0,0.2,0.3963094552239604,Market volatility increases as libya production developments unfold. Traders are positioning for potential price movements. Additional details about libya production and its implications for energy markets. Market analysts are closely monitoring the situation and providing regular updates on developments.,0.4
Gulf Cooperation Council: Market implications analyzed,The ongoing gulf cooperation council continues to influence oil prices and market sentiment. Market participants are adjusting their positions accordingly.,https://bloomberg.com/article/641,Bloomberg,2023-11-17,0.85,https://bloomberg.com,-0.5139801094053906,0.2,0.19958259314903637,The ongoing gulf cooperation council continues to influence oil prices and market sentiment. Market participants are adjusting their positions accordingly. Additional details about gulf cooperation council and its implications for energy markets. Market analysts are closely monitoring the situation and providing regular updates on developments.,0.3
Libya production - What investors need to know,Market volatility increases as libya production developments unfold. Traders are positioning for potential price movements.,https://spglobal.com/article/636,S&P Global,2023-11-15,0.89,https://spglobal.com,1.0,0.2,0.8987728230388089,Market volatility increases as libya production developments unfold. Traders are positioning for potential price movements. Additional details about libya production and its implications for energy markets. Market analysts are closely monitoring the situation and providing regular updates on developments.,0.4
Market reaction to iran nuclear deal,Experts weigh in on the impact of iran nuclear deal on global energy security and market stability.,https://spglobal.com/platts/article/634,Platts,2023-11-14,0.86,https://spglobal.com/platts,0.05339053134704345,0.2,0.5933437311526898,Experts weigh in on the impact of iran nuclear deal on global energy security and market stability. Additional details about iran nuclear deal and its implications for energy markets. Market analysts are closely monitoring the situation and providing regular updates on developments.,0.3
Market reaction to qatar lng,"New information about qatar lng has emerged, prompting market participants to reassess their outlook on energy commodities.",https://ap.org/article/631,AP,2023-11-12,0.85,https://ap.org,0.1866763846854771,0.2,0.37024394448375253,"New information about qatar lng has emerged, prompting market participants to reassess their outlook on energy commodities. Additional details about qatar lng and its implications for energy markets. Market analysts are closely monitoring the situation and providing regular updates on developments.",0.3
Breaking: Russia-Ukraine conflict update,"New information about russia-ukraine conflict has emerged, prompting market participants to reassess their outlook on energy commodities.",https://reuters.com/article/626,Reuters,2023-11-10,0.9,https://reuters.com,-0.22817187678211515,0.35,0.38157543172631947,"New information about russia-ukraine conflict has emerged, prompting market participants to reassess their outlook on energy commodities. Additional details about russia-ukraine conflict and its implications for energy markets. Market analysts are closely monitoring the situation and providing regular updates on developments.",0.3
Market reaction to pipeline politics,Market volatility increases as pipeline politics developments unfold. Traders are positioning for potential price movements.,https://spglobal.com/article/627,S&P Global,2023-11-10,0.89,https://spglobal.com,1.0,0.2,0.4343384804915968,Market volatility increases as pipeline politics developments unfold. Traders are positioning for potential price movements. Additional details about pipeline politics and its implications for energy markets. Market analysts are closely monitoring the situation and providing regular updates on developments.,0.4
